id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
32751.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,FILA Men Liga II Black Shoes
56214.jpg,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Gold Earrings
10401.jpg,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Uaine Purple Tops
40371.jpg,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Tokyo Talkies Women Navy Slim Fit Jeans
21346.jpg,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Pal Zileri Men Casual Gold Frame Sunglasses
4524.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's YugoRun Black White Shoe
37223.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top
53766.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White and Navy Blue T-shirt
25520.jpg,Girls,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Kids Girls City Chic White Top
32597.jpg,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,ONLY Women Black Top
58974.jpg,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Colour me Men Gold Deo
33445.jpg,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Baggit Women Lamboo Mayur Black Wallet
57100.jpg,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Elle Women Dark Pink Top
36137.jpg,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012.0,Sports,Nike Women Free Run Pink Sports Shoes
41859.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals
21180.jpg,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men Adi Cells Black Flip Flops
39943.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,GAS Men Brown Count Casual Shoes
52472.jpg,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe
58148.jpg,Unisex,Accessories,Headwear,Caps,White,Fall,2012.0,Casual,Puma Unisex White Cap
20052.jpg,Women,Accessories,Mufflers,Mufflers,Yellow,Fall,2011.0,Casual,United Colors Of Benetton Women Yellow Muffler
5630.jpg,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,ADIDAS Women's Adi Groove Blue Flip Flop
44517.jpg,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2013.0,Casual,Coolers Men Brown Pokar Flip Flops
47392.jpg,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Bag
50325.jpg,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Aurelia Women Navy Blue Kurta
8913.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Cabana Racer Sketch White Sports Shoes
16530.jpg,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt
22705.jpg,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men White Capri II Casual Shoe
7167.jpg,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple White Shirt
46240.jpg,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Fusion Beats Women White Printed Tunic
27277.jpg,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Blue Kurta
13042.jpg,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Inc 5 Women Brown Heels
6889.jpg,Women,Apparel,Topwear,Jackets,Cream,Summer,2011.0,Casual,Forever New Women Stone Cream Jacket
31312.jpg,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012.0,Ethnic,W Women Peach Kurta
12190.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt
55657.jpg,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Golden Wedges
19578.jpg,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Top
27879.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Scullers For Her Women Blue Top
34452.jpg,Women,Footwear,Shoes,Flats,Copper,Winter,2012.0,Casual,Rocia Women Copper Sandals
6287.jpg,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Classic Polo Men's Swiss Yellow T-shirt
7355.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Tantra Men's Black Sabbath Navy T-shirt
46072.jpg,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Lino Perros Men Black Leather Belt
22537.jpg,Men,Footwear,Sandal,Sandals,Tan,Summer,2013.0,Casual,Gas Men Eldorado Tan Casual  Sandals
28831.jpg,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017.0,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief
43500.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White T-shirt
2627.jpg,Women,Footwear,Shoes,Flats,Silver,Fall,2010.0,Casual,Carlton London Women Wedge Silver Sandal
27045.jpg,Women,Accessories,Bags,Clutches,Off White,Summer,2012.0,Casual,Yelloe Off White Fur Zip Clutch
13270.jpg,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Palm Tree Kids Girls Printed White Tops
18698.jpg,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs
55465.jpg,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Revlon Super Lusterous Lipstick 304
26197.jpg,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Formula 1 Go Men Perfume
31120.jpg,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Palm Tree Girls Pink Top
25712.jpg,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012.0,Sports,ADIDAS Unisex Blue Cap
11527.jpg,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Men Olive Tshirts
14869.jpg,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallets
40385.jpg,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Tokyo Talkies Women Yellow Top
15187.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Arrow Sport Men Solid White Polo Tshirts
5402.jpg,Women,Footwear,Shoes,Sports Shoes,Purple,,2011.0,Sports,Kalenji Ekiden 200 Wn Purple 2011
44725.jpg,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012.0,Casual,Lotto Women Coral Elegant Flip Flops
14055.jpg,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Flying Machine Men Check Green Shirts
20260.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Applique Navy Blue Tshirt
7731.jpg,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,2011.0,Casual,Puma Men's Winglet II Grey Yellow White Flip Flop
22153.jpg,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Lee Cooper Men Brown Casual Sandals
43958.jpg,Men,Footwear,Sandal,Sandals,Olive,Fall,2012.0,Casual,Puma Men Olive Techno Ind Sandal
28469.jpg,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Urban Yoga Women Printed Pink T-shirt
50573.jpg,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Trunk Trunks
34036.jpg,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Palm Tree Boys Check Blue Shirt
55001.jpg,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,,Lakme Absolute Lip Last Day Kiss Lip Colour
8779.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt
3391.jpg,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women White With Stitch Bag
43164.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Watch
2243.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Men Stripe Polo White Polo T-shirt
30496.jpg,Women,Apparel,Innerwear,Bra,Purple,Summer,2014.0,Casual,Lovable Women Fiona Purple Bra
27421.jpg,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,2015.0,Casual,Jockey Women Blue Lounge Pants
57756.jpg,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,2017.0,Casual,Lotus Herbals Neem & Clove Purifying Face Wash
33213.jpg,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Sepia Women Printed Magenta Top
39729.jpg,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Arrow Woman Olive Top
25376.jpg,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Levis Men Grey Innerwear T-Shirt
11143.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Price Catch Black Shirts
56684.jpg,Women,Apparel,Saree,Sarees,Beige,Fall,2012.0,Ethnic,Fabindia Beige & Maroon Mull Printed Saree
4988.jpg,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Gini and Jony Girl's Vanya White Polka Dot Kidswear
44341.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Indian Terrain Men Blue T-shirt
14431.jpg,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Casual Black Flats
20604.jpg,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Baggit Women Umbrella Dum Brown Handbag
52224.jpg,Women,Accessories,Jewellery,Necklace and Chains,Silver,Summer,2012.0,Casual,Lencia Grey Swarovski Pearl Necklace
45293.jpg,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,CASIO SHEEN Women Red Dial Watch SX017
36761.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Watch
33021.jpg,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Mother Earth Women Printed Cream Kurta
25144.jpg,Women,Accessories,Bags,Handbags,Orange,Winter,2015.0,Casual,Lino Perros Women Leatherite Orange Handbag
11371.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Men Summer Black Shirts
41401.jpg,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Wrangler Women White Smocked Top
14603.jpg,Men,Accessories,Socks,Socks,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 Grey Socks
37481.jpg,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Esprit Women White Dial Watch
5254.jpg,Unisex,Accessories,Bags,Duffel Bag,Red,Winter,2015.0,Casual,Wildcraft Unisex Red Duffle Bag
44173.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Nike Fragrances Women Trendy Perfume 75ml
25978.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,J.Del Pozo Halloween Kiss Sexy Women Perfume
4386.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Cowboy Photo T-shirt
51693.jpg,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Unisex Brown Sunglasses
16154.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes
22361.jpg,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Summer,2012.0,Casual,Reebok Men Navy Twist Sandals
29789.jpg,Men,Apparel,Topwear,Tshirts,Pink,Summer,2013.0,Casual,Basics Men Pack of 3 T-shirt
19920.jpg,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Outdoor Backpack
7503.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's As Icon Blue T-shirt
46624.jpg,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Rasasi Men Emotion Deo and Perfume Set
34204.jpg,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2013.0,Casual,Proline Men Navy Track Pants
17086.jpg,Women,Accessories,Wallets,Wallets,Orange,Winter,2015.0,Casual,Lino Perros Women Blue Zip Orange Wallet
50741.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Chief Men Black Shoes
55233.jpg,Women,Personal Care,Makeup,Foundation and Primer,Skin,Summer,2019.0,Casual,Lakme Nine to Five Flawless Makeup Shell Foundation
13426.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Red  Polo T-shirts
43356.jpg,Women,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012.0,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes
28207.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Active Lifestyle Black Sunglasses
13846.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,John Miller Men Stripes Blue Shirts
12994.jpg,Boys,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes
46278.jpg,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,109F Women Red & White Striped Tunic
16508.jpg,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
18492.jpg,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,Puma Men Danny Blue Slipper
19540.jpg,Men,Apparel,Topwear,Sweaters,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Sweater
7963.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Men's Large Logo Graphic White French T-shirt
8117.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men New Analog Black Navy Watch
49230.jpg,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Calzini Men Pack of 5 Sports Socks
39147.jpg,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2012.0,Ethnic,Aneri Women Purple Salwar Suit
36933.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017.0,Casual,Bulgari Women Omnia Perfume
57138.jpg,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Elle Women Brown Trousers
20856.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,United Colors of Benetton Men Casual Black Shoes
5608.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,ADIDAS Men Kendall Black Navy Floater
58170.jpg,Women,Accessories,Bags,Clutches,Red,Fall,2012.0,Casual,Rocky S Women Red Clutch
53598.jpg,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016.0,Sports,Q&Q Men Black Digital Watch
15983.jpg,Men,Apparel,Topwear,Shirts,Burgundy,Fall,2011.0,Casual,Turtle Solid Men  Burgundy Shirt
39375.jpg,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Helix Women Silver Dial Watch
14851.jpg,Women,Accessories,Wallets,Wallets,Coffee Brown,Summer,2011.0,Casual,United Colors of Benetton Women Solid Coffee Brown Wallets
59290.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Dial Watch
52678.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Morellato Men Black Watch
20258.jpg,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Wrangler Men Polo Charcoal T-shirt
47198.jpg,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Sandals
27841.jpg,Men,Accessories,Belts,Belts,White,Summer,2012.0,Casual,Bulchee Men Plain Jeans White Belt
28035.jpg,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Jockey ELANCE Men Grey Melange Y Front Briefs 1006
31924.jpg,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Fabindia Women Black Silk Handbag
26993.jpg,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans
13248.jpg,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Palm Tree Kids Boy Solid Brown Trousers
43538.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,French Connection Women Blue Top
8325.jpg,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear
31118.jpg,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Gini and Jony Girls Red Top
19772.jpg,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,ADIDAS Men Vigor Blue Casual Shoes
46876.jpg,Men,Accessories,Socks,Socks,Grey,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks
5862.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Stripe Black T-shirt
39711.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Original Men Black Dial Chronograph Watch ADH2641
14409.jpg,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Heels
44379.jpg,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,ADIDAS Men Intense Touch  Perfume
11947.jpg,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Ganuchi Men Casual Olive Sandals
36759.jpg,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch
51499.jpg,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans
29583.jpg,Women,Footwear,Shoes,Flats,Silver,Summer,2012.0,Casual,Puma Women Grace Silver Sandals
55805.jpg,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134
7709.jpg,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women's Aaren Black Jegging
28451.jpg,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Urban Yoga Women Black Track Pants
43960.jpg,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Indigo Nation Men Grey Striped Shirt
8741.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts
55039.jpg,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lakme Absolute Matte Merlot Lipstick 45
19316.jpg,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011.0,Casual,Nike Unisex Hayward 25M Grey Backpack
27419.jpg,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Winter,2015.0,Casual,Jockey Women Black Lounge Pants
34832.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Sukoi White Sports Shoes
23885.jpg,Men,Footwear,Shoes,Sports Shoes,Grey,Winter,2012.0,Sports,Fila Men Grey Hex Sports Shoes
19918.jpg,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Backpack
22359.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,John Players Men Check Blue Shirt
19124.jpg,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011.0,Casual,Lotto Women XL Kelly Pink Slippers
16950.jpg,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Image Men Sunglasses
49654.jpg,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Casual,Mineral Women Grey Skirt
48786.jpg,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant
2049.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,2010.0,Sports,ADIDAS Men's Slim Fit White T-shirt
17882.jpg,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men Comfort Style White Innerwear Vest
44977.jpg,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Silver Dial Attivo Watch
33019.jpg,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,Mother Earth Women Printed Yellow Kurta
41439.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Lee Cooper Men Black Sports Shoes
39523.jpg,Unisex,Accessories,Bags,Trolley Bag,Black,Summer,2012.0,Casual,Peter England Unisex Black One Dayer Black Trolley Bag
52812.jpg,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,JAG Men Black Leather Wallet
11349.jpg,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans
24892.jpg,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black T-shirt
58514.jpg,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Tonga Women Grey Top
33825.jpg,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,2012.0,Sports,Puma Women Kuris Silver & Grey Sports Shoes
25940.jpg,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012.0,Casual,Femella Women Yellow & Blue Scarf
38637.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Delhi T-shirt
5896.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Puma Men Cavallino Black Shoe
4944.jpg,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kaleb White Brown Infant Kidswear
10861.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Dirt Riders White T-Shirts
59600.jpg,Women,Apparel,Saree,Sarees,Rust,Fall,2012.0,Ethnic,FNF Rust Wedding Collection Sari
42846.jpg,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,French Connection Women Multi Stripe Hand Bag
35128.jpg,Women,Accessories,Jewellery,Bracelet,Purple,Winter,2012.0,Casual,Allen Solly Woman Purple Bangle
47508.jpg,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Facit Men Black Brief
54923.jpg,Girls,Apparel,Bottomwear,Capris,Olive,Summer,2012.0,Casual,Do u speak Green Girls Olive 3/4 Pant
43994.jpg,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017.0,Casual,Police Women Passion Deo
17278.jpg,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt
31588.jpg,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,Mark Taylor Men Printed Maroon T-shirt
49492.jpg,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012.0,Casual,Vans Men Maroon & Grey Era Shoes
18230.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt
23871.jpg,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Striped T-shirt
9667.jpg,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Red Black Shirts
16198.jpg,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011.0,Sports,Puma Men Poly Knitted Black Tracksuit
3953.jpg,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Jealous 21 Women's Red Peace T-shirt
29745.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Quartz Black Dial Chronograph Watch JR1303
28697.jpg,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,W Women Printed Black Kurta
12538.jpg,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Casual,Puma Men Solid Blue Track Pants
8587.jpg,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Red Check Shirt
42248.jpg,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Sepia Women Pink Top
30668.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses
9455.jpg,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Red Striped Shirt
18002.jpg,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Puma Women Essential Skinny Black 3/4 Pant
44983.jpg,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Women Silver Dial Watch
38405.jpg,Women,Accessories,Belts,Belts,White,Summer,2012.0,Casual,Baggit Women White Capri Taj Belt
